"search","socialmedia","termsconditions","age","behavior","interest","commercial","awareness","concern","regulation","comfort","F_internetuse","F_termsconditions","F_age","F_behavior","F_interest","F_commercial","F_awareness","F_concern","F_regulation","F_comfort","F_nationality"
1,1,2,77,4,4,3,2,2,4,3,"heavy_user","read","55+","disagree","disagree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,2,3,67,2,2,3,1,2,1,3.33333333333333,"light_user","don't read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,51,1,2,1,1,2,2,2,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,25,2,2,2,1,2,2,3,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,60,2,3,3,1,2,2,2,"heavy_user","don't read","55+","agree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,75,3,2,3,1,2,2,2.66666666666667,"heavy_user","don't read","55+","disagree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
3,1,3,51,3,4,1,4,4,2,2.66666666666667,"light_user","don't read","40-54","disagree","disagree","agree","disagree","disagree","agree","comfortable","SWEDEN"
2,1,3,66,2,3,4,1,4,2,2.66666666666667,"light_user","don't read","55+","agree","disagree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,3,3,71,2,4,4,1,2,2,4,"light_user","don't read","55+","agree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,63,2,1,4,1,4,3,2,"heavy_user","don't read","55+","agree","agree","disagree","agree","disagree","disagree","comfortable","SWEDEN"
1,1,1,70,2,1,4,2,2,1,3.66666666666667,"heavy_user","read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,42,4,1,1,1,2,1,1,"heavy_user","don't read","40-54","disagree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,4,3,74,2,4,4,1,2,4,4,"light_user","don't read","55+","agree","disagree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,3,69,1,1,1,1,2,1,2,"heavy_user","don't read","55+","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,30,2,2,2,1,2,4,2.33333333333333,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","comfortable","SWEDEN"
1,1,1,60,4,4,1,1,1,1,3.66666666666667,"heavy_user","read","55+","disagree","disagree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,43,1,1,4,1,3,2,2,"heavy_user","don't read","40-54","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,2,37,3,2,3,2,2,3,2.66666666666667,"heavy_user","read","25-39","disagree","agree","disagree","agree","agree","disagree","comfortable","SWEDEN"
1,1,3,61,3,2,2,1,2,1,3,"heavy_user","don't read","55+","disagree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,33,3,2,4,2,2,2,2,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,63,4,4,4,1,2,2,2,"heavy_user","don't read","55+","disagree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,68,2,2,3,2,3,2,3,"heavy_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
2,2,2,72,2,3,2,1,3,1,3,"light_user","read","55+","agree","disagree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,4,3,65,3,1,3,2,3,2,3.33333333333333,"light_user","don't read","55+","disagree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,3,3,50,3,2,3,1,2,2,2.33333333333333,"light_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,37,1,2,2,1,3,3,3,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","uncomfortable","SWEDEN"
1,1,3,63,2,1,4,1,3,3,2,"heavy_user","don't read","55+","agree","agree","disagree","agree","disagree","disagree","comfortable","SWEDEN"
1,2,2,41,2,2,2,1,1,3,4,"light_user","read","40-54","agree","agree","agree","agree","agree","disagree","uncomfortable","BULGARIA"
1,4,2,26,2,1,4,1,2,1,4,"light_user","read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,36,1,1,4,1,4,3,4,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","disagree","uncomfortable","SWEDEN"
1,1,1,25,1,1,4,1,4,4,1,"heavy_user","read","25-39","agree","agree","disagree","agree","disagree","disagree","comfortable","SWEDEN"
1,1,2,51,2,3,4,1,1,2,3.33333333333333,"heavy_user","read","40-54","agree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,1,28,2,4,4,1,2,1,4,"heavy_user","read","25-39","agree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,2,3,41,1,2,1,1,2,1,4,"light_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,71,1,2,4,1,2,1,2,"heavy_user","don't read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,5,3,63,1,1,4,1,4,2,2.66666666666667,"light_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,63,4,1,2,1,1,2,3,"heavy_user","don't read","55+","disagree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,1,44,3,2,2,2,2,3,3,"heavy_user","read","40-54","disagree","agree","agree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,3,43,2,1,1,1,4,4,1,"heavy_user","don't read","40-54","agree","agree","agree","agree","disagree","disagree","comfortable","SWEDEN"
2,2,1,70,2,2,1,1,1,2,2,"light_user","read","55+","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
2,5,1,68,4,1,4,1,2,1,2.66666666666667,"light_user","read","55+","disagree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
2,2,3,71,1,1,4,4,4,4,2,"light_user","don't read","55+","agree","agree","disagree","disagree","disagree","disagree","comfortable","SWEDEN"
1,4,1,43,4,2,2,4,1,2,3,"light_user","read","40-54","disagree","agree","agree","disagree","agree","agree","uncomfortable","SWEDEN"
1,1,3,31,3,3,3,1,1,1,2,"heavy_user","don't read","25-39","disagree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,2,47,3,1,4,1,2,3,4,"heavy_user","read","40-54","disagree","agree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
2,1,3,68,3,1,3,2,3,1,2.66666666666667,"light_user","don't read","55+","disagree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,25,1,2,4,1,2,3,2.66666666666667,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","disagree","comfortable","SWEDEN"
1,2,3,25,1,3,4,1,1,3,3.33333333333333,"light_user","don't read","25-39","agree","disagree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,3,35,4,1,4,1,4,1,3.33333333333333,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,1,52,4,1,4,1,1,1,4,"heavy_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,2,3,33,2,1,3,1,3,2,1,"light_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,29,1,1,1,1,1,3,4,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","uncomfortable","SWEDEN"
5,1,1,41,4,2,4,1,3,2,2,"light_user","read","40-54","disagree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,35,2,1,2,1,4,4,2,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","comfortable","SWEDEN"
1,1,3,77,3,1,1,1,2,2,2,"heavy_user","don't read","55+","disagree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,23,2,1,4,1,3,2,2,"heavy_user","don't read","15-24","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,33,2,3,3,1,2,2,2.66666666666667,"heavy_user","don't read","25-39","agree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,20,1,2,2,1,3,2,3,"heavy_user","don't read","15-24","agree","agree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,3,66,4,1,4,1,4,1,3,"heavy_user","don't read","55+","disagree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,3,50,1,4,1,1,1,1,4,"heavy_user","don't read","40-54","agree","disagree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,1,33,2,3,2,1,2,1,3,"heavy_user","read","25-39","agree","disagree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,2,1,24,1,1,2,1,3,3,3.33333333333333,"light_user","read","15-24","agree","agree","agree","agree","disagree","disagree","uncomfortable","SWEDEN"
1,1,1,62,4,4,3,2,2,2,3.66666666666667,"heavy_user","read","55+","disagree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
3,1,3,78,2,2,3,2,2,1,3,"light_user","don't read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,4,3,58,2,1,3,1,2,2,2.66666666666667,"light_user","don't read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,2,3,42,2,2,2,1,3,2,2,"light_user","don't read","40-54","agree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,2,2,53,4,2,4,1,1,1,4,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
2,5,3,37,2,2,2,2,2,2,3,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,3,1,42,3,1,4,1,1,1,3.66666666666667,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,38,3,4,2,1,4,4,1,"heavy_user","don't read","25-39","disagree","disagree","agree","agree","disagree","disagree","comfortable","SWEDEN"
1,1,3,51,2,2,4,1,2,3,3,"heavy_user","don't read","40-54","agree","agree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
2,1,1,54,2,3,3,1,3,2,3,"light_user","read","40-54","agree","disagree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,2,67,2,1,1,1,1,1,3,"heavy_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
3,1,1,64,1,1,2,1,2,1,3.66666666666667,"light_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,4,2,70,2,2,3,2,3,2,3,"light_user","read","55+","agree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,3,3,59,2,4,4,1,1,1,3.33333333333333,"light_user","don't read","55+","agree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,41,1,2,2,2,3,2,2,"heavy_user","don't read","40-54","agree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,1,1,48,2,1,4,1,1,1,3.66666666666667,"heavy_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,2,3,72,1,1,4,1,4,1,2,"light_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
3,2,2,72,2,2,3,2,1,1,2.66666666666667,"light_user","read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,47,2,1,3,1,2,2,2.66666666666667,"heavy_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,3,3,63,2,1,4,2,4,2,3,"light_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,3,42,1,2,4,1,3,1,2,"heavy_user","don't read","40-54","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
1,5,3,55,2,3,1,1,2,3,2.33333333333333,"light_user","don't read","55+","agree","disagree","agree","agree","agree","disagree","comfortable","SWEDEN"
1,2,3,51,1,1,4,1,2,2,2,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,5,3,67,3,2,4,1,2,2,3.33333333333333,"light_user","don't read","55+","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,48,3,1,4,1,2,4,3,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,4,3,59,2,1,1,1,4,2,2,"light_user","don't read","55+","agree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,3,3,37,2,3,4,1,2,2,2.66666666666667,"light_user","don't read","25-39","agree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,37,1,2,1,1,2,1,2.66666666666667,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,2,30,1,1,2,2,3,2,2,"heavy_user","read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,1,3,64,1,2,1,1,3,2,2.33333333333333,"heavy_user","don't read","55+","agree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,2,3,52,1,1,3,2,2,1,3.33333333333333,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,22,2,2,4,1,2,2,2.33333333333333,"heavy_user","don't read","15-24","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,42,1,2,1,1,1,1,3.66666666666667,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,28,1,1,4,1,3,4,4,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","disagree","uncomfortable","SWEDEN"
2,1,3,54,2,1,4,1,3,2,3,"light_user","don't read","40-54","agree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
2,2,2,59,1,1,1,2,2,3,2,"light_user","read","55+","agree","agree","agree","agree","agree","disagree","comfortable","SWEDEN"
1,1,3,42,1,1,1,2,2,2,2.33333333333333,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,42,2,1,1,2,2,4,2.66666666666667,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","disagree","comfortable","SWEDEN"
1,1,2,59,1,1,1,2,2,4,3,"heavy_user","read","55+","agree","agree","agree","agree","agree","disagree","uncomfortable","SWEDEN"
3,3,3,71,2,2,2,2,2,2,3,"light_user","don't read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,2,49,1,2,1,1,4,1,3,"heavy_user","read","40-54","agree","agree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,3,56,2,1,3,2,3,2,3,"heavy_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,4,1,48,3,2,4,1,2,1,3.33333333333333,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,3,2,43,2,2,4,1,2,2,3,"light_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,3,37,1,3,4,1,2,1,2.33333333333333,"heavy_user","don't read","25-39","agree","disagree","disagree","agree","agree","agree","comfortable","SWEDEN"
2,5,2,68,2,2,2,2,3,2,3,"light_user","read","55+","agree","agree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,4,1,75,2,2,4,1,2,1,2.33333333333333,"light_user","read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,2,3,71,3,3,2,1,2,4,3.33333333333333,"light_user","don't read","55+","disagree","disagree","agree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,3,68,4,2,4,1,3,4,2.66666666666667,"heavy_user","don't read","55+","disagree","agree","disagree","agree","disagree","disagree","comfortable","SWEDEN"
1,1,3,63,1,2,3,1,2,1,2.66666666666667,"heavy_user","don't read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
2,1,3,35,3,2,2,2,2,1,2,"light_user","don't read","25-39","disagree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,47,2,2,1,1,3,1,3,"heavy_user","don't read","40-54","agree","agree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,1,30,2,1,2,2,3,2,2,"heavy_user","read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","OTHER COUNTRIES"
1,5,3,51,1,1,2,1,2,2,2.33333333333333,"light_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,46,4,1,1,1,3,1,2.33333333333333,"heavy_user","don't read","40-54","disagree","agree","agree","agree","disagree","agree","comfortable","SWEDEN"
1,2,3,70,1,3,4,1,2,4,3,"light_user","don't read","55+","agree","disagree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,1,29,1,1,2,1,1,1,1.33333333333333,"heavy_user","read","25-39","agree","agree","agree","agree","agree","agree","comfortable","SWEDEN"
1,1,3,40,1,3,4,1,2,3,3,"heavy_user","don't read","40-54","agree","disagree","disagree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,2,65,2,1,3,1,2,2,2,"heavy_user","read","55+","agree","agree","disagree","agree","agree","agree","comfortable","SWEDEN"
1,2,1,74,2,2,3,1,3,3,3,"light_user","read","55+","agree","agree","disagree","agree","disagree","disagree","uncomfortable","SWEDEN"
1,1,3,58,1,1,1,1,4,4,2,"heavy_user","don't read","55+","agree","agree","agree","agree","disagree","disagree","comfortable","SWEDEN"
2,1,1,39,2,1,4,2,3,2,2,"light_user","read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","SWEDEN"
2,1,3,33,2,3,2,1,2,4,3,"light_user","don't read","25-39","agree","disagree","agree","agree","agree","disagree","uncomfortable","SWEDEN"
1,1,3,46,1,2,4,1,1,1,3.66666666666667,"heavy_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
2,3,3,65,2,3,3,1,2,1,3,"light_user","don't read","55+","agree","disagree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
2,1,3,36,2,2,2,1,3,1,3,"light_user","don't read","25-39","agree","agree","agree","agree","disagree","agree","uncomfortable","SWEDEN"
1,5,3,75,4,2,3,1,2,1,4,"light_user","don't read","55+","disagree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,5,3,39,2,3,1,2,1,1,3.33333333333333,"light_user","don't read","25-39","agree","disagree","agree","agree","agree","agree","uncomfortable","SWEDEN"
2,4,2,63,2,1,2,1,2,1,3,"light_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
3,4,3,69,2,4,4,2,3,2,3,"light_user","don't read","55+","agree","disagree","disagree","agree","disagree","agree","uncomfortable","SWEDEN"
1,1,3,71,1,1,4,1,1,2,4,"heavy_user","don't read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","SWEDEN"
1,1,2,24,2,1,2,1,2,2,3.33333333333333,"heavy_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","SWEDEN"
